year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program
2017,173996005524,05524,Urbana Early Childhood Ctr,1739960,Urbana SD 116,IL-09-010-1160-22,0901011603002,2202 E Washington St,Urbana,IL,61802,2202 E Washington St,Urbana,IL,61802,(217)384-3616,Illinois,40.123163,-88.207068,-2,16580,City small,17019,Prekindergarten,Regular school,Open,Pre-K,Pre-K,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,12,290,0,290,Yes,No,No,No,322,17103,17052,173996005524,1713,NA,No
2017,173996006532,06532,Urbana Gerber School,1739960,Urbana SD 116,IL-09-010-1160-22,0901011603001,1301 N Cunnigham Ave,Urbana,IL,61801,1301 N Cunnigham Ave,Urbana,IL,61801,(217)367-4064,Illinois,40.125578,-88.202193,-2,16580,City small,17019,Missing/not reported,Regular school,New,NA,NA,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,Yes,No,NA,NA,NA,NA,No,Yes,No,Yes,NA,17103,17052,173996006532,1713,NA,No
2017,174007001875,01875,Valley View Early Childhood Cntr,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U3002,753 Dalhart Ave,Romeoville,IL,60446,753 Dalhart Ave,Romeoville,IL,60446,(815)886-7827,Illinois,41.658836,-88.085124,176,16980,Suburb large,17197,Prekindergarten,Regular school,Open,Pre-K,Pre-K,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,31,170,0,170,Yes,No,No,No,282,17085,17043,174007001875,1711,NA,No
2017,174007004024,04024,Brooks Middle School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U1004,350 Blair Ln,Bolingbrook,IL,60440,350 Blair Ln,Bolingbrook,IL,60440,(630)759-6340,Illinois,41.701867,-88.080916,176,16980,Suburb large,17197,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,79,707,20,727,No,No,Yes,No,1138,17085,17043,174007004024,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004025,04025,Bolingbrook High School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U0007,365 Raider Way,Bolingbrook,IL,60440,365 Raider Way,Bolingbrook,IL,60440,(630)759-6400,Illinois,41.688632,-88.089282,176,16980,Suburb large,17197,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,241,1849,258,2107,No,Yes,No,No,3550,17085,17043,174007004025,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004026,04026,John R Tibbott Elem School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2006,520 Gary Dr,Bolingbrook,IL,60440,520 Gary Dr,Bolingbrook,IL,60440,(630)739-7155,Illinois,41.703553,-88.046273,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,45,417,40,457,Yes,No,No,No,550,17085,17043,174007004026,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004027,04027,Hubert H Humphrey Middle School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U1006,777 Falcon Ridge Way,Bolingbrook,IL,60440,777 Falcon Ridge Way,Bolingbrook,IL,60440,(630)972-9240,Illinois,41.711726,-88.043116,176,16980,Suburb large,17197,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,51,433,61,494,No,No,Yes,No,650,17085,17043,174007004027,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004028,04028,Independence Elem School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2009,230 S Orchard Dr,Bolingbrook,IL,60440,230 S Orchard Dr,Bolingbrook,IL,60440,(630)759-7282,Illinois,41.692102,-88.097354,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,50,506,40,546,Yes,No,No,No,701,17085,17043,174007004028,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004029,04029,Irene King Elem School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2002,301 Eaton Ave,Romeoville,IL,60446,301 Eaton Ave,Romeoville,IL,60446,(815)886-3380,Illinois,41.636435,-88.088865,176,16980,Suburb large,17197,Primary,Regular school,Open,Pre-K,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,38,339,41,380,Yes,No,No,No,514,17085,17043,174007004029,1703,NA,Yes participating without using any Provision or the CEP
2017,174007004030,04030,Jane Addams Middle School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U1005,905 Lily Cache Ln,Bolingbrook,IL,60440,905 Lily Cache Ln,Bolingbrook,IL,60440,(630)759-7200,Illinois,41.688224,-88.107805,176,16980,Suburb large,17197,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,55,326,49,375,No,No,Yes,No,690,17085,17043,174007004030,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004031,04031,Jonas E Salk Elem School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2010,500 King Arthur Way,Bolingbrook,IL,60440,500 King Arthur Way,Bolingbrook,IL,60440,(630)739-3603,Illinois,41.711571,-88.047309,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,44,362,38,400,Yes,No,No,No,670,17085,17043,174007004031,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004034,04034,Robert C Hill Elem School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2001,616 Dalhart Ave,Romeoville,IL,60446,616 Dalhart Ave,Romeoville,IL,60446,(815)886-4343,Illinois,41.652047,-88.085399,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,54,371,49,420,Yes,No,No,No,784,17085,17043,174007004034,1703,NA,Yes participating without using any Provision or the CEP
2017,174007004035,04035,Romeoville High School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U0008,100 N Independence,Romeoville,IL,60446,100 N Independence,Romeoville,IL,60446,(815)886-1800,Illinois,41.627423,-88.082518,176,16980,Suburb large,17197,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,134,945,190,1135,No,Yes,No,No,1920,17085,17043,174007004035,1703,NA,Yes participating without using any Provision or the CEP
2017,174007004037,04037,A Vito Martinez Middle School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U1003,590 Belmont Dr,Romeoville,IL,60446,590 Belmont Dr,Romeoville,IL,60446,(815)886-6100,Illinois,41.640541,-88.10095,176,16980,Suburb large,17197,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,56,414,61,475,No,No,Yes,No,807,17085,17043,174007004037,1703,NA,Yes participating without using any Provision or the CEP
2017,174007004038,04038,Wood View Elem School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2008,197 Winston Dr,Bolingbrook,IL,60440,197 Winston Dr,Bolingbrook,IL,60440,(630)739-0185,Illinois,41.718011,-88.0619,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,33,230,30,260,Yes,No,No,No,367,17085,17043,174007004038,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004208,04208,Pioneer Elementary School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2014,1470 Raven Dr,Bolingbrook,IL,60490,1470 Raven Dr,Bolingbrook,IL,60490,(630)771-2420,Illinois,41.686888,-88.135652,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,39,197,21,218,Yes,No,No,No,562,17098,17049,174007004208,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004434,04434,Jamie McGee Elementary School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2011,179 Commonwealth Dr,Bolingbrook,IL,60440,179 Commonwealth Dr,Bolingbrook,IL,60440,(630)759-4300,Illinois,41.699697,-88.114435,176,16980,Suburb large,17197,Primary,Regular school,Open,Pre-K,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,31,200,26,226,Yes,No,No,No,501,17098,17049,174007004434,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004542,04542,Kenneth L Hermansen Elementary,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2015,101 Wesglen Pkwy,Romeoville,IL,60446,101 Wesglen Pkwy,Romeoville,IL,60446,(815)886-7581,Illinois,41.620063,-88.135251,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,42,258,38,296,Yes,No,No,No,565,17098,17049,174007004542,1711,NA,Yes participating without using any Provision or the CEP
2017,174007004864,04864,Oak View Elem School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2012,150 N Schmidt Rd,Bolingbrook,IL,60440,150 N Schmidt Rd,Bolingbrook,IL,60440,(630)759-9300,Illinois,41.700013,-88.086673,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,45,429,48,477,Yes,No,No,No,647,17085,17043,174007004864,1711,NA,Yes participating without using any Provision or the CEP
2017,174007005751,05751,Bernard J Ward Elem School,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2003,200 Recreation Dr,Bolingbrook,IL,60440,200 Recreation Dr,Bolingbrook,IL,60440,(630)972-9200,Illinois,41.694115,-88.057042,176,16980,Suburb large,17197,Primary,Regular school,Open,Pre-K,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,36,384,14,398,Yes,No,No,No,459,17085,17043,174007005751,1711,NA,Yes participating without using any Provision or the CEP
2017,174007005752,05752,Skoff Elementary,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U2016,775 W Normantown Rd,Romeoville,IL,60446,775 W Normantown Rd,Romeoville,IL,60446,(815)886-8384,Illinois,41.652552,-88.099604,176,16980,Suburb large,17197,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,52,452,57,509,Yes,No,No,No,806,17085,17043,174007005752,1703,NA,Yes participating without using any Provision or the CEP
2017,174007005863,05863,John J Lukancic Middle Sch,1740070,Valley View CUSD 365U,IL-56-099-365U-26,56099365U1007,725 W Normantown Rd,Romeoville,IL,60446,725 W Normantown Rd,Romeoville,IL,60446,(815)886-2216,Illinois,41.6526,-88.097927,176,16980,Suburb large,17197,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,41,315,44,359,No,No,Yes,No,557,17085,17043,174007005863,1703,NA,Yes participating without using any Provision or the CEP
2017,174008004039,04039,Valmeyer High School,1740080,Valmeyer CUSD 3,IL-45-067-0030-26,4506700300001,300 S Cedar Bluff Dr,Valmeyer,IL,62295,300 S Cedar Bluff Dr,Valmeyer,IL,62295,(618)935-2100,Illinois,38.31123,-90.278188,476,41180,Rural distant,17133,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,12,13,3,16,No,Yes,No,No,148,17116,17058,174008004039,1712,NA,Yes participating without using any Provision or the CEP
2017,174008004865,04865,Valmeyer Elementary School,1740080,Valmeyer CUSD 3,IL-45-067-0030-26,4506700302001,300 S Cedar Bluff Dr,Valmeyer,IL,62295,300 S Cedar Bluff Dr,Valmeyer,IL,62295,(618)935-2100,Illinois,38.309637,-90.278194,476,41180,Rural distant,17133,Primary,Regular school,Open,Pre-K,5,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,14,32,16,48,Yes,No,No,No,217,17116,17058,174008004865,1712,NA,Yes participating without using any Provision or the CEP
2017,174008004866,04866,Valmeyer Jr High,1740080,Valmeyer CUSD 3,IL-45-067-0030-26,4506700301001,300 S Cedar Bluff Dr,Valmeyer,IL,62295,300 S Cedar Bluff Dr,Valmeyer,IL,62295,(618)939-2100,Illinois,38.310466,-90.27824,476,41180,Rural distant,17133,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,7,17,6,23,No,No,Yes,No,102,17116,17058,174008004866,1712,NA,Yes participating without using any Provision or the CEP
2017,174014004044,04044,Vandalia Community High School,1740140,Vandalia CUSD 203,IL-03-026-2030-26,0302620300001,1109 N 8th St,Vandalia,IL,62471,1109 N 8th St,Vandalia,IL,62471,(618)283-5155,Illinois,38.97296,-89.100886,-2,-2,Town remote,17051,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) but provides no program,Yes,Yes,No,No,No,No,31,185,33,218,No,Yes,No,No,429,17107,17054,174014004044,1715,NA,Yes participating without using any Provision or the CEP
2017,174014004629,04629,Vandalia Elementary School,1740140,Vandalia CUSD 203,IL-03-026-2030-26,0302620302008,1017 W Fletcher St,Vandalia,IL,62471,1017 W Fletcher St,Vandalia,IL,62471,(618)283-5166,Illinois,38.975609,-89.103068,-2,-2,Town remote,17051,Primary,Regular school,Open,Pre-K,3,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,31,301,23,324,Yes,No,No,No,493,17107,17054,174014004629,1715,NA,Yes participating without using any Provision or the CEP
2017,174014006378,06378,Vandalia Junior High School,1740140,Vandalia CUSD 203,IL-03-026-2030-26,0302620302009,1011 W Fletcher St,Vandalia,IL,62471,1011 W Fletcher St,Vandalia,IL,62471,(618)283-5151,Illinois,38.976071,-89.102092,-2,-2,Town remote,17051,Middle,Regular school,Open,4,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,33,317,0,317,Yes,No,Yes,No,526,17107,17054,174014006378,1715,NA,No
2017,174020004047,04047,Venice Elem School,1740200,Venice CUSD 3,IL-41-057-0030-26,4105700302002,300 4th St,Venice,IL,62090,300 4th St,Venice,IL,62090,(618)274-7953,Illinois,38.661299,-90.167684,476,41180,Suburb large,17119,Primary,Regular school,Open,Kindergarten,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,9,60,0,60,Yes,No,Yes,No,62,17113,17057,174020004047,1712,NA,Yes under the Community Eligibility Provision (CEP)
2017,174022002205,02205,Middle Fork School,1740220,Vermilion Assoc for Spec Educ,IL-54-092-8010-60,5409280106001,15009 Catlin-Tilton,Danville,IL,61834,15009 Catlin-Tilton,Danville,IL,61834,(217)443-8273,Illinois,40.101565,-87.661336,-2,19180,Suburb small,17183,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,11,23,0,23,No,No,No,Yes,39,17104,17052,174022002205,1715,NA,No
2017,174026004049,04049,Vienna Elem School Dist 55,1740260,Vienna SD 55,IL-21-044-0550-02,2104405502001,PO Box 427,Vienna,IL,62995,PO Box 427,Vienna,IL,62995,(618)658-8638,Illinois,37.417522,-88.894686,-2,-2,Rural distant,17087,Primary,Regular school,Open,Pre-K,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,25,199,52,251,Yes,No,Yes,No,423,17118,17059,174026004049,1715,NA,Yes participating without using any Provision or the CEP
2017,174029004050,04050,Vienna High School,1740290,Vienna HSD 133,IL-21-044-1330-17,2104413300001,601 N 1st St,Vienna,IL,62995,601 N 1st St,Vienna,IL,62995,(618)658-4461,Illinois,37.420552,-88.895053,-2,-2,Rural distant,17087,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,22,152,22,174,No,Yes,No,No,380,17118,17059,174029004050,1715,NA,Yes participating without using any Provision or the CEP
2017,174032004051,04051,Villa Grove High School,1740320,Villa Grove CUSD 302,IL-11-021-3020-26,1102130200001,400 N Sycamore St,Villa Grove,IL,61956,400 N Sycamore St,Villa Grove,IL,61956,(217)832-2321,Illinois,39.868569,-88.161597,-2,-2,Rural distant,17041,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) but provides no program,Yes,No,No,No,No,No,15,63,12,75,No,Yes,No,No,199,17102,17051,174032004051,1715,NA,Yes participating without using any Provision or the CEP
2017,174032004869,04869,Villa Grove Elem School,1740320,Villa Grove CUSD 302,IL-11-021-3020-26,1102130202001,400 N Sycamore St,Villa Grove,IL,61956,400 N Sycamore St,Villa Grove,IL,61956,(217)832-2261,Illinois,39.869223,-88.161615,-2,-2,Rural distant,17041,Primary,Regular school,Open,Pre-K,6,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,21,164,14,178,Yes,No,No,No,358,17102,17051,174032004869,1715,NA,Yes participating without using any Provision or the CEP
2017,174032004870,04870,Villa Grove Jr High School,1740320,Villa Grove CUSD 302,IL-11-021-3020-26,1102130201001,400 N Sycamore St,Villa Grove,IL,61956,400 N Sycamore St,Villa Grove,IL,61956,(217)832-2261,Illinois,39.868097,-88.161302,-2,-2,Rural distant,17041,Middle,Regular school,Open,7,8,NA,School is eligible for Title I Schoolwide program (SWP) but provides no program,Yes,Yes,No,No,No,No,5,35,5,40,No,No,Yes,No,87,17102,17051,174032004870,1715,NA,Yes participating without using any Provision or the CEP
2017,174035001402,01402,Stevenson School,1740350,SD 45 DuPage County,IL-19-022-0450-02,1902204502016,18w331 15th St,Lombard,IL,60148,18w331 15th St,Lombard,IL,60148,(630)516-7780,Illinois,41.854563,-87.98595,176,16980,Suburb large,17043,Primary,Regular school,Open,Pre-K,2,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,19,133,17,150,Yes,No,No,No,294,17048,17024,174035001402,1708,NA,Yes participating without using any Provision or the CEP
